serial	QnrVersion	RespSx2cat	RespAgeE	MarStat6	REconFW01	REconFW02	REconFW03	REconFW04	REconFW05	REconFW06	REconFW07	REconFW08	REconFW09	REconFW10	REconFW11	EMPSTAT	Employ	Superv	EmpOCC	TenureE	SupParty	ClosePty	PARTYFW	Idstrng	RemLea	RemLeaCl	RemLeaSt	Politics	ConLabDf	VoteDuty	SocTrust	EngParl	ScotPar2	ECPolicy2	Spend1	Spend2	SocBen1	SOCBEN2	DOLE	TAXSPEND	WkMent	WkPhys	HProbRsp	PhsRetn	PhsRecov	MntRetn	MntRecov	HCWork21	HCWork22	HCWork23	HCWork24	HCWork25	HCWork26	HCWork28	HCWork29	HCWork213	HCWork214	HCWork215	HCWork27	CMtUnmar1	CMtUnmar2	CMtUnmar3	CMtUnmar4	CMtUnmar5	CMtUnmar6	CMtUnmar7	CMtUnmar8	CMtUnmar9	CMtUnmar10	CMtmar1	CMtmar2	CMtmar3	CMtmar4	CMtmar5	CMtmar6	CMtmar7	CMtmar8	CMtmar9	CMtmar10	ChCoSupp	ChMIncM	ChMIncF	ChMCont	RBGaran2	RBGGov	DigPCUn	DigPCctl	DigPCcon	DigPCrsk	DigGVun	DigGVctl	DigGVcon	DigGVrsk	DigPro	NHSSat	WkHmNow	WkHmJan	CovWkc	CovNoWkc	CovWkr1	CovWkr2	CovWkr3	CovWkr4	CovWkr5	CovWkr6	CovWk1	CovWk2	CovWk3	GovtWork	GovTrust	CLRTRUST	MPsTrust	LoseTch	VoteIntr	PtyNMat2	PolPart01	PolPart02	PolPart03	PolPart04	PolPart05	PolPart06	PolPart07	PolPart08	PolPart09	PolPart10	PolPart11	REFHANG	RefSyst	UnempJob	SocHelp	DoleFidl	WelfFeet	welfhelp	morewelf	damlives	proudwlf	Redistrb	BigBusnN	Wealth	RichLaw	Indust4	TradVals	StifSent	DeathApp	Obey	WrongLaw	Censor	NatIdGB	ChAttend	DisNew2	DisAct	HEdQual2	HhldEdu	EURefV2	EUVOTWHO	EURefb	Voted	Vote	Anybn3	HHincome	Maininc5	REarn	HIncDif4	RetExp	RetExpb	FutrWrk	PenKnow2	PenExp2	PenComp	PenIntr	INFORET3	WkPKnw	WKPSav	WkPSpn	WPSvUs	WPSvWw	WPSvEas	PrPKnw	PrPSav	PrPSpn	PrPSvUs	PrPSvWW	PrPSvEas	NCOutcome	Ragecat	Ragecat20	DisActDV	leftrigh	libauth	welfare2	libauth2	leftrig2	welfgrp	REconAct20	REconSum20	RaceOri4	LegMarStE	HhlAdGpd	HhlChlGpd	BestNatU2	RetirAg3	ReligSum20	RlFamSum20	EmplStatDV	RClassGP	serialh	GOR	gor2	BSA20_wt_new
3211001641	1	1	42	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	2	2	1	3	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	3	8	2	4	1	3	1	2	2	2	4	2	4	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	3	1	1	1	1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	3	1	2	2	1	2	-1	3	0	0	0	0	1	0	4	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	4	2	1	2	2	2	1	2	4	3	3	4	4	4	2	3	-1	1	2	1	-1	-1	-1	-1	1	2	1	3	1	3	2	3	68	2	2	135	4	2	2	2	2	4	4	2	2	-1	-1	-1	-1	-1	-1	1	3	3	2	2.2	2.66666666666667	1.5	2	1	1	3	2	3	1	2	2	1	-1	5	5	7	2	321100164	2	2	.778686405136606
3211001751	1	1	63	3	0	0	1	0	0	0	0	0	0	0	0	1	3	1	1	10	1	-1	1	3	-1	-1	-1	2	-1	-1	1	-1	-1	-1	4	3	1	4	2	3	1	1	2	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	3	1	1	1	3	3	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1	3	2	1	1	2	2	3	2	-1	0	0	0	0	1	0	3	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	4	3	3	3	2	3	3	3	3	3	3	4	4	3	3	3	1	-1	2	-1	2	1	-1	-1	-1	1	1	2	3	1	2	3	3	66	1	1	175	4	1	5	1	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	6	5	3	3	2.66666666666667	2.75	2	2	2	3	2	3	7	2	0	2	-1	3	5	6	1	321100175	2	2	.675013605988768
3211001901	1	1	49	5	0	0	1	0	0	0	0	0	0	0	0	1	2	2	2	1	2	2	1	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	3	6	1	3	1	3	1	1	3	3	3	3	3	1	1	0	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	4	2	2	2	2	3	3	2	-1	0	0	0	0	0	1	4	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	4	4	4	2	2	1	2	3	3	2	3	4	4	4	2	2	3	3	7	2	-1	2	2	-1	-1	-1	1	99	2	3	1	4	3	3	65	1	3	120	1	3	3	3	1	5	1	2	2	-1	-1	-1	-1	-1	-1	1	4	4	3	2.6	2.83333333333333	2.125	2	2	1	3	2	3	4	1	0	1	-1	2	2	7	2	321100190	2	2	.41666873157923
3211001941	1	1	999	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	2	2	2	3	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	3	1	2	1	1	2	2	2	3	3	3	3	3	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	2	-1	1	1	2	2	-1	-1	-1	-1	2	3	2	3	1	-1	0	0	0	0	1	0	3	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	3	3	2	2	2	3	2	2	2	3	2	3	3	3	-1	2	-1	1	-1	-1	-1	-1	1	3	1	3	1	3	2	4	-1	2	3	86	2	2	1	3	2	3	2	2	2	-1	-1	-1	-1	-1	-1	1	2	2	3	2.2	3.5	3	2	1	2	3	2	3	1	2	1	1	-1	5	1	6	1	321100194	2	2	.55948784639432
3211002121	1	1	73	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	2	1	2	2	1	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	5	1	2	3	2	2	2	1	2	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	2	2	1	3	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	3	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3	3	3	4	2	3	3	1	3	2	2	2	2	2	3	3	2	5	-1	2	-1	4	2	-1	-1	-1	1	1	2	3	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	2.2	3.66666666666667	3.125	3	1	2	9	6	3	1	2	0	8	63	5	3	7	2	321100212	2	2	.990792892639711
3211002122	1	2	74	1	0	0	0	0	0	0	0	0	1	0	0	1	2	1	7	1	2	1	1	2	-1	-1	-1	2	-1	-1	1	-1	-1	-1	3	6	4	1	2	2	2	2	1	2	2	3	3	1	0	1	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	4	3	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	3	2	3	2	1	2	1	2	1	3	1	1	1	2	2	2	1	-1	2	-1	6	2	-1	-1	-1	1	1	2	3	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	1.8	4.5	2.625	3	1	2	9	6	3	1	2	0	2	60	5	5	6	1	321100212	2	2	.649186483359034
3211002201	1	2	67	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	8	2	2	1	1	3	-1	-1	-1	2	-1	-1	2	-1	-1	-1	2	3	4	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	4	1	1	2	2	3	8	-1	-1	-1	-1	1	4	2	2	3	-1	0	0	0	0	0	1	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3	2	3	3	3	2	3	1	1	2	2	3	3	2	2	4	4	2	-1	2	-1	1	-1	-1	-1	-1	1	3	1	4	1	4	1	4	72	1	2	185	4	3	8	2	1	4	1	1	2	-1	-1	-1	-1	-1	-1	1	7	6	3	1.8	3	2.75	2	1	2	3	2	3	1	3	0	2	-1	5	3	7	1	321100220	2	2	.95566773365259
3211002251	1	1	65	5	0	0	0	0	0	0	0	0	1	0	0	1	3	2	2	1	2	1	1	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	6	7	1	4	1	2	2	2	2	1	4	1	3	1	0	1	1	0	1	0	0	0	0	0	0	1	1	2	1	1	1	1	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	3	2	-1	2	2	2	2	-1	-1	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	3	3	3	2	2	3	3	3	2	3	2	2	4	2	2	4	3	-1	2	-1	2	2	-1	-1	-1	1	1	2	1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	2.8	3.33333333333333	2.625	2	2	2	9	6	3	4	1	0	1	64	5	2	7	2	321100225	2	2	.55751454579482
3211002321	1	2	68	1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	4	2	1	-1	1	2	-1	-1	-1	2	-1	-1	1	-1	-1	-1	1	4	1	4	1	2	2	2	1	1	2	1	2	1	1	1	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	2	1	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	4	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4	2	1	3	2	3	3	2	3	3	3	2	2	2	2	2	2	2	7	1	2	1	-1	-1	-1	-1	1	1	1	2	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	2	2.8	4	3	3	2	2	9	6	3	1	2	0	2	65	1	1	7	4	321100232	2	2	.480738543834361
3211002322	1	1	70	1	0	0	0	0	0	0	0	0	1	0	0	2	1	1	4	2	1	-1	1	1	-1	-1	-1	1	-1	-1	2	-1	-1	-1	9	1	1	4	1	2	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	1	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	2	3	2	2	2	4	2	2	3	3	1	1	1	2	2	4	3	8	1	1	1	-1	-1	-1	-1	1	1	1	1	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	1	2.8	4.16666666666667	2.875	3	2	2	9	6	3	1	2	0	1	60	4	1	2	3	321100232	2	2	1.25698348380612
3211002361	1	1	45	1	0	0	0	0	0	0	1	0	0	0	0	4	-1	-1	-1	1	2	1	2	2	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	3	2	3	1	2	2	2	3	2	4	3	3	1	1	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	3	1	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	2	3	4	3	4	2	2	3	2	2	3	2	2	2	4	2	3	3	3	7	2	-1	6	2	-1	-1	-1	1	2	1	1	1	-1	5	-1	-1	-1	3	200	2	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	4	4	3	2.4	3.33333333333333	2.75	2	1	2	7	5	2	1	4	1	2	-1	4	4	-1	6	321100236	2	2	1.82619401522115
3211002362	1	2	51	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	6	1	1	-1	2	2	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	4	2	3	1	2	3	2	3	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	3	1	1	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	-1	3	3	-1	1	1	2	2	-1	-1	-1	-1	2	2	3	3	2	-1	0	0	1	0	0	0	4	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3	4	4	3	2	2	3	2	2	3	3	3	4	4	2	4	3	3	7	2	-1	6	2	-1	-1	-1	1	2	1	1	1	2	5	-1	-1	-1	1	200	2	2	1	-1	-1	-1	-1	-1	-1	3	3	2	3	2	4	1	4	4	3	2.6	2.66666666666667	2.25	2	2	1	3	2	2	1	4	1	1	-1	4	4	3	3	321100236	2	2	2.29515767014467
3211002601	1	1	31	7	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	-1	2	2	-1	-1	-1	2	-1	-1	1	-1	-1	-1	3	1	2	5	1	2	2	2	1	1	2	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	2	3	3	2	-1	-1	-1	-1	1	2	2	2	4	-1	0	0	0	0	1	0	5	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	5	5	5	3	1	2	3	3	3	2	3	4	2	2	2	3	3	3	3	2	-1	1	-1	-1	-1	-1	1	2	1	4	1	4	2	4	-1	2	2	200	2	3	2	3	1	3	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	3	2.8	3.33333333333333	1.625	2	2	1	3	2	3	6	1	1	2	-1	3	3	6	1	321100260	2	2	.440811815265723
3211002621	1	1	42	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	7	1	1	-1	2	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	1	4	5	2	2	2	1	2	2	2	3	3	3	1	1	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	2	1	2	2	3	3	2	-1	0	0	0	0	0	1	4	9	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	2	8	2	8	8	2	3	3	2	2	2	3	9	9	4	3	3	1	2	-1	3	1	-1	-1	-1	1	2	9	4	1	9	2	3	999	1	3	9999	3	3	3	2	2	4	2	2	3	-1	-1	-1	-1	-1	-1	1	3	3	3	2.4	3	3.125	2	1	2	3	2	2	1	3	1	1	-1	4	4	6	1	321100262	2	2	.990268811463517
3211002641	1	1	27	7	1	0	0	0	1	0	0	0	0	0	0	1	3	2	2	9	2	1	2	3	-1	-1	-1	5	-1	-1	1	-1	-1	-1	1	7	5	4	1	2	2	2	2	3	4	3	4	0	0	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	3	2	2	1	1	4	4	-1	-1	0	0	0	0	0	1	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	4	3	1	3	4	3	3	2	3	2	2	2	3	3	4	3	-1	2	-1	2	2	-1	-1	-1	1	2	1	2	1	1	4	2	-1	2	4	100	3	3	2	4	1	4	1	2	1	-1	-1	-1	-1	-1	-1	1	2	2	3	3	3.33333333333333	1.75	2	2	1	1	1	5	6	1	2	1	-1	5	5	7	2	321100264	2	2	.804935000638379
3211002661	1	1	54	5	0	0	1	0	0	0	0	0	0	0	0	1	3	1	1	2	2	1	2	3	-1	-1	-1	2	-1	-1	2	-1	-1	-1	1	3	1	2	1	2	2	2	3	2	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	1	1	3	3	2	1	-1	-1	-1	-1	2	2	3	3	1	-1	0	0	0	0	0	1	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	5	5	5	3	1	1	4	3	3	4	4	4	4	5	3	3	2	3	7	1	2	1	-1	-1	-1	-1	1	2	2	3	1	4	2	2	57	2	2	160	2	2	2	2	2	4	1	2	2	-1	-1	-1	-1	-1	-1	1	4	4	2	3.6	2.5	1.5	1	3	1	3	2	3	4	2	0	1	-1	2	2	6	1	321100266	2	2	.707863915432418
3211002671	1	2	33	3	0	0	1	0	0	0	0	0	0	0	0	1	2	1	2	6	1	-1	6	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	3	4	1	2	2	2	1	1	3	3	4	3	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	2	3	2	2	-1	-1	-1	-1	2	3	1	3	-1	3	0	0	0	0	1	0	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	3	3	4	2	5	3	1	1	1	1	1	1	1	1	5	4	1	7	2	-1	3	2	-1	-1	-1	1	6	2	3	1	4	2	3	65	1	2	200	4	3	2	2	2	4	2	1	2	-1	-1	-1	-1	-1	-1	1	2	2	3	1.4	3.83333333333333	3.375	3	1	2	3	2	3	6	2	0	6	-1	3	3	6	1	321100267	2	2	1.92077664111265
3211002672	1	1	59	7	0	0	1	0	0	0	0	0	0	0	0	1	1	2	5	6	2	2	2	3	-1	-1	-1	4	-1	-1	2	-1	-1	-1	3	1	1	3	1	2	1	1	1	3	5	3	5	0	0	0	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	4	2	2	2	3	3	3	2	-1	0	0	0	0	0	1	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	3	3	2	3	3	5	2	1	1	1	1	1	1	3	2	3	3	1	-1	2	-1	6	2	-1	-1	-1	2	-1	2	1	1	1	4	4	70	2	3	160	2	2	3	3	4	2	4	4	4	-1	-1	-1	-1	-1	-1	1	5	5	3	1.2	3.83333333333333	3.375	3	1	2	3	2	3	6	2	0	6	-1	5	5	7	5	321100267	2	2	1.43516412721687
3211002791	1	1	46	7	0	0	0	0	0	0	0	1	0	0	0	1	2	2	1	4	1	-1	2	2	-1	-1	-1	4	-1	-1	2	-1	-1	-1	3	7	4	5	1	3	2	2	2	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	4	3	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	5	4	1	2	2	2	2	1	3	3	2	1	2	4	2	3	-1	1	1	4	2	-1	-1	-1	1	2	1	1	5	-1	5	-1	-1	-1	4	80	1	4	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	4	4	1	2	3.66666666666667	1.625	3	1	1	8	7	3	6	1	0	1	-1	5	1	7	1	321100279	2	2	1.09122570414958
3211002831	1	2	58	1	0	0	1	0	0	0	0	0	0	0	0	1	2	2	4	2	1	-1	2	2	-1	-1	-1	2	-1	-1	2	-1	-1	-1	1	3	1	4	1	3	1	2	1	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	1	1	1	2	1	3	1	1	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	6	1	1	1	2	1	2	-1	-1	-1	-1	2	2	3	3	2	-1	0	0	0	0	0	1	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	4	2	2	1	1	1	1	2	2	4	3	2	4	4	2	3	-1	1	1	3	2	-1	-1	-1	1	2	2	3	1	4	2	4	70	1	2	180	2	2	9	2	2	4	4	4	1	-1	-1	-1	-1	-1	-1	1	5	5	1	1.4	2.83333333333333	1.5	2	1	1	3	2	3	1	2	0	2	-1	5	1	7	4	321100283	2	2	.930648547448715
3211003111	1	2	37	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	4	6	1	-1	1	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	2	3	2	1	2	2	2	2	1	2	3	2	3	0	0	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	2	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	4	3	1	1	2	3	3	3	-1	0	0	1	1	0	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	3	3	4	4	2	2	3	2	1	3	3	2	1	4	3	4	5	2	4	2	-1	4	1	-1	-1	-1	1	1	1	2	1	2	3	-1	-1	-1	2	150	3	3	3	-1	-1	-1	-1	-1	-1	2	2	2	4	3	3	1	3	3	3	2.4	2.83333333333333	2.75	2	1	2	3	2	3	1	2	2	2	-1	3	1	3	3	321100311	2	2	1.33202970030601
3211003112	1	1	36	1	9	9	9	9	9	9	9	9	9	9	9	1	2	2	99	6	1	-1	10	-1	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	3	2	4	9	9	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2	1	1	1	2	2	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	3	8	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	3	4	4	3	1	2	1	3	3	2	4	2	2	4	3	2	2	3	1	9	-1	1	-1	-1	-1	-1	1	99	9	9	99	-1	6	-1	-1	-1	4	90	1	4	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	4	2.6	3.5	2.375	2	2	1	99	9	3	1	2	2	2	-1	3	1	8	8	321100311	2	2	.681471275111621
3211003151	1	9	25	3	0	0	1	0	0	0	0	0	0	0	0	1	3	1	2	9	1	-1	2	1	-1	-1	-1	2	-1	-1	2	-1	-1	-1	4	3	2	1	1	3	2	2	1	2	3	2	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	3	3	1	1	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	-1	1	2	-1	2	3	1	2	-1	-1	-1	-1	2	2	1	1	-1	2	0	0	0	0	1	0	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	5	5	4	2	1	1	1	1	1	1	1	3	3	4	4	4	5	5	3	2	-1	1	-1	-1	-1	-1	1	6	2	2	1	2	4	3	67	1	2	147	3	1	2	2	1	3	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	3	1	2.16666666666667	1.25	1	1	1	3	2	3	6	4	0	1	-1	3	1	6	1	321100315	2	2	.920616147163585
3211003152	1	1	55	1	0	0	1	0	0	0	0	0	0	0	0	1	3	1	8	1	2	2	1	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	3	1	2	1	2	2	1	2	3	3	2	3	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	2	1	2	1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	2	3	1	2	1	2	3	1	-1	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	5	3	2	4	2	2	5	2	1	1	4	5	1	5	2	5	1	5	2	1	2	1	-1	-1	-1	-1	1	1	2	9	1	9	3	3	67	2	4	250	1	1	2	4	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	5	5	2	2.6	2.83333333333333	2.5	2	2	1	3	2	3	1	4	0	1	-1	1	2	6	1	321100315	2	2	.820753692645782
